YEAR,NEIGHBORHOOD_CLUSTER,OFFENSE,SHIFT,NUMBER_OF_CRIMES
2016,Cluster 16,ASSAULT W/DANGEROUS WEAPON,EVENING,4
2016,Cluster 16,BURGLARY,EVENING,7
2016,Cluster 16,BURGLARY,DAY,5
2016,Cluster 16,BURGLARY,MIDNIGHT,1
2016,Cluster 16,MOTOR VEHICLE THEFT,DAY,5
2016,Cluster 16,MOTOR VEHICLE THEFT,EVENING,2
2016,Cluster 16,MOTOR VEHICLE THEFT,MIDNIGHT,1
2016,Cluster 16,ROBBERY,MIDNIGHT,4
2016,Cluster 16,ROBBERY,DAY,3
2016,Cluster 16,ROBBERY,EVENING,3
2016,Cluster 16,SEX ABUSE,MIDNIGHT,2
2016,Cluster 16,THEFT F/AUTO,DAY,55
2016,Cluster 16,THEFT F/AUTO,EVENING,26
2016,Cluster 16,THEFT F/AUTO,MIDNIGHT,9
2016,Cluster 16,THEFT/OTHER,DAY,11
2016,Cluster 16,THEFT/OTHER,EVENING,11
2016,Cluster 16,THEFT/OTHER,MIDNIGHT,8
2016,Cluster 17,ASSAULT W/DANGEROUS WEAPON,EVENING,13
2016,Cluster 17,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,11
2016,Cluster 17,ASSAULT W/DANGEROUS WEAPON,DAY,9
2016,Cluster 17,BURGLARY,EVENING,32
2016,Cluster 17,BURGLARY,DAY,17
2016,Cluster 17,BURGLARY,MIDNIGHT,4
2016,Cluster 17,HOMICIDE,MIDNIGHT,1
2016,Cluster 17,MOTOR VEHICLE THEFT,DAY,37
2016,Cluster 17,MOTOR VEHICLE THEFT,EVENING,23
2016,Cluster 17,MOTOR VEHICLE THEFT,MIDNIGHT,15
2016,Cluster 17,ROBBERY,EVENING,42
2016,Cluster 17,ROBBERY,MIDNIGHT,32
2016,Cluster 17,ROBBERY,DAY,17
2016,Cluster 17,SEX ABUSE,MIDNIGHT,5
2016,Cluster 17,SEX ABUSE,EVENING,3
2016,Cluster 17,SEX ABUSE,DAY,1
2016,Cluster 17,THEFT F/AUTO,DAY,183
2016,Cluster 17,THEFT F/AUTO,EVENING,161
2016,Cluster 17,THEFT F/AUTO,MIDNIGHT,52
2016,Cluster 17,THEFT/OTHER,EVENING,185
2016,Cluster 17,THEFT/OTHER,DAY,106
2016,Cluster 17,THEFT/OTHER,MIDNIGHT,50
2016,Cluster 18,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,43
2016,Cluster 18,ASSAULT W/DANGEROUS WEAPON,EVENING,38
2016,Cluster 18,ASSAULT W/DANGEROUS WEAPON,DAY,21
2016,Cluster 18,BURGLARY,DAY,40
2016,Cluster 18,BURGLARY,EVENING,39
2016,Cluster 18,BURGLARY,MIDNIGHT,15
2016,Cluster 18,HOMICIDE,MIDNIGHT,10
2016,Cluster 18,MOTOR VEHICLE THEFT,DAY,57
2016,Cluster 18,MOTOR VEHICLE THEFT,EVENING,52
2016,Cluster 18,MOTOR VEHICLE THEFT,MIDNIGHT,24
2016,Cluster 18,ROBBERY,EVENING,58
2016,Cluster 18,ROBBERY,MIDNIGHT,56
2016,Cluster 18,ROBBERY,DAY,32
2016,Cluster 18,SEX ABUSE,EVENING,6
2016,Cluster 18,SEX ABUSE,DAY,4
2016,Cluster 18,SEX ABUSE,MIDNIGHT,4
2016,Cluster 18,THEFT F/AUTO,DAY,313
2016,Cluster 18,THEFT F/AUTO,EVENING,207
2016,Cluster 18,THEFT F/AUTO,MIDNIGHT,54
2016,Cluster 18,THEFT/OTHER,EVENING,251
2016,Cluster 18,THEFT/OTHER,DAY,200
2016,Cluster 18,THEFT/OTHER,MIDNIGHT,44
2016,Cluster 19,ASSAULT W/DANGEROUS WEAPON,EVENING,18
2016,Cluster 19,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,15
2016,Cluster 19,ASSAULT W/DANGEROUS WEAPON,DAY,5
2016,Cluster 19,BURGLARY,EVENING,12
2016,Cluster 19,BURGLARY,MIDNIGHT,6
2016,Cluster 19,BURGLARY,DAY,3
2016,Cluster 19,HOMICIDE,MIDNIGHT,2
2016,Cluster 19,MOTOR VEHICLE THEFT,DAY,24
2016,Cluster 19,MOTOR VEHICLE THEFT,EVENING,12
2016,Cluster 19,MOTOR VEHICLE THEFT,MIDNIGHT,5
2016,Cluster 19,ROBBERY,EVENING,25
2016,Cluster 19,ROBBERY,MIDNIGHT,8
2016,Cluster 19,ROBBERY,DAY,5
2016,Cluster 19,SEX ABUSE,EVENING,4
2016,Cluster 19,THEFT F/AUTO,DAY,94
2016,Cluster 19,THEFT F/AUTO,EVENING,72
2016,Cluster 19,THEFT F/AUTO,MIDNIGHT,31
2016,Cluster 19,THEFT/OTHER,EVENING,97
2016,Cluster 19,THEFT/OTHER,DAY,47
2016,Cluster 19,THEFT/OTHER,MIDNIGHT,23
2016,Cluster 2,ASSAULT W/DANGEROUS WEAPON,EVENING,53
2016,Cluster 2,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,41
2016,Cluster 2,ASSAULT W/DANGEROUS WEAPON,DAY,24
2016,Cluster 2,BURGLARY,DAY,46
2016,Cluster 2,BURGLARY,EVENING,42
2016,Cluster 2,BURGLARY,MIDNIGHT,30
2016,Cluster 2,HOMICIDE,MIDNIGHT,4
2016,Cluster 2,MOTOR VEHICLE THEFT,DAY,55
2016,Cluster 2,MOTOR VEHICLE THEFT,EVENING,55
2016,Cluster 2,MOTOR VEHICLE THEFT,MIDNIGHT,20
2016,Cluster 2,ROBBERY,MIDNIGHT,102
2016,Cluster 2,ROBBERY,EVENING,98
2016,Cluster 2,ROBBERY,DAY,39
2016,Cluster 2,SEX ABUSE,MIDNIGHT,9
2016,Cluster 2,SEX ABUSE,DAY,7
2016,Cluster 2,SEX ABUSE,EVENING,7
2016,Cluster 2,THEFT F/AUTO,EVENING,569
2016,Cluster 2,THEFT F/AUTO,DAY,427
2016,Cluster 2,THEFT F/AUTO,MIDNIGHT,191
2016,Cluster 2,THEFT/OTHER,EVENING,578
2016,Cluster 2,THEFT/OTHER,DAY,382
2016,Cluster 2,THEFT/OTHER,MIDNIGHT,130
2016,Cluster 20,ASSAULT W/DANGEROUS WEAPON,EVENING,9
2016,Cluster 20,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,6
2016,Cluster 20,ASSAULT W/DANGEROUS WEAPON,DAY,2
2016,Cluster 20,BURGLARY,EVENING,12
2016,Cluster 20,BURGLARY,DAY,9
2016,Cluster 20,BURGLARY,MIDNIGHT,2
2016,Cluster 20,MOTOR VEHICLE THEFT,DAY,15
2016,Cluster 20,MOTOR VEHICLE THEFT,MIDNIGHT,7
2016,Cluster 20,MOTOR VEHICLE THEFT,EVENING,6
2016,Cluster 20,ROBBERY,EVENING,12
2016,Cluster 20,ROBBERY,MIDNIGHT,11
2016,Cluster 20,ROBBERY,DAY,8
2016,Cluster 20,SEX ABUSE,EVENING,2
2016,Cluster 20,SEX ABUSE,MIDNIGHT,2
2016,Cluster 20,SEX ABUSE,DAY,1
2016,Cluster 20,THEFT F/AUTO,DAY,57
2016,Cluster 20,THEFT F/AUTO,EVENING,38
2016,Cluster 20,THEFT F/AUTO,MIDNIGHT,16
2016,Cluster 20,THEFT/OTHER,EVENING,72
2016,Cluster 20,THEFT/OTHER,DAY,51
2016,Cluster 20,THEFT/OTHER,MIDNIGHT,34
2016,Cluster 21,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,43
2016,Cluster 21,ASSAULT W/DANGEROUS WEAPON,EVENING,39
2016,Cluster 21,ASSAULT W/DANGEROUS WEAPON,DAY,18
2016,Cluster 21,BURGLARY,EVENING,72
2016,Cluster 21,BURGLARY,DAY,55
2016,Cluster 21,BURGLARY,MIDNIGHT,17
2016,Cluster 21,HOMICIDE,MIDNIGHT,2
2016,Cluster 21,MOTOR VEHICLE THEFT,DAY,53
2016,Cluster 21,MOTOR VEHICLE THEFT,EVENING,44
2016,Cluster 21,MOTOR VEHICLE THEFT,MIDNIGHT,20
2016,Cluster 21,ROBBERY,EVENING,76
2016,Cluster 21,ROBBERY,MIDNIGHT,48
2016,Cluster 21,ROBBERY,DAY,25
2016,Cluster 21,SEX ABUSE,DAY,9
2016,Cluster 21,SEX ABUSE,MIDNIGHT,6
2016,Cluster 21,SEX ABUSE,EVENING,4
2016,Cluster 21,THEFT F/AUTO,DAY,163
2016,Cluster 21,THEFT F/AUTO,EVENING,140
2016,Cluster 21,THEFT F/AUTO,MIDNIGHT,24
2016,Cluster 21,THEFT/OTHER,EVENING,245
2016,Cluster 21,THEFT/OTHER,DAY,182
2016,Cluster 21,THEFT/OTHER,MIDNIGHT,44
2016,Cluster 22,ASSAULT W/DANGEROUS WEAPON,EVENING,35
2016,Cluster 22,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,30
2016,Cluster 22,ASSAULT W/DANGEROUS WEAPON,DAY,16
2016,Cluster 22,BURGLARY,EVENING,34
2016,Cluster 22,BURGLARY,DAY,22
2016,Cluster 22,BURGLARY,MIDNIGHT,12
2016,Cluster 22,HOMICIDE,MIDNIGHT,2
2016,Cluster 22,MOTOR VEHICLE THEFT,DAY,34
2016,Cluster 22,MOTOR VEHICLE THEFT,EVENING,29
2016,Cluster 22,MOTOR VEHICLE THEFT,MIDNIGHT,21
2016,Cluster 22,ROBBERY,EVENING,57
2016,Cluster 22,ROBBERY,MIDNIGHT,39
2016,Cluster 22,ROBBERY,DAY,14
2016,Cluster 22,SEX ABUSE,EVENING,6
2016,Cluster 22,SEX ABUSE,MIDNIGHT,3
2016,Cluster 22,SEX ABUSE,DAY,2
2016,Cluster 22,THEFT F/AUTO,EVENING,160
2016,Cluster 22,THEFT F/AUTO,DAY,147
2016,Cluster 22,THEFT F/AUTO,MIDNIGHT,117
2016,Cluster 22,THEFT/OTHER,EVENING,229
2016,Cluster 22,THEFT/OTHER,DAY,180
2016,Cluster 22,THEFT/OTHER,MIDNIGHT,90
2016,Cluster 23,ASSAULT W/DANGEROUS WEAPON,EVENING,84
2016,Cluster 23,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,63
2016,Cluster 23,ASSAULT W/DANGEROUS WEAPON,DAY,34
2016,Cluster 23,BURGLARY,EVENING,57
2016,Cluster 23,BURGLARY,DAY,40
2016,Cluster 23,BURGLARY,MIDNIGHT,21
2016,Cluster 23,HOMICIDE,MIDNIGHT,7
2016,Cluster 23,MOTOR VEHICLE THEFT,DAY,59
2016,Cluster 23,MOTOR VEHICLE THEFT,EVENING,48
2016,Cluster 23,MOTOR VEHICLE THEFT,MIDNIGHT,25
2016,Cluster 23,ROBBERY,EVENING,70
2016,Cluster 23,ROBBERY,MIDNIGHT,53
2016,Cluster 23,ROBBERY,DAY,45
2016,Cluster 23,SEX ABUSE,MIDNIGHT,7
2016,Cluster 23,SEX ABUSE,DAY,6
2016,Cluster 23,SEX ABUSE,EVENING,4
2016,Cluster 23,THEFT F/AUTO,DAY,145
2016,Cluster 23,THEFT F/AUTO,EVENING,139
2016,Cluster 23,THEFT F/AUTO,MIDNIGHT,64
2016,Cluster 23,THEFT/OTHER,EVENING,210
2016,Cluster 23,THEFT/OTHER,DAY,147
2016,Cluster 23,THEFT/OTHER,MIDNIGHT,66
2016,Cluster 24,ASSAULT W/DANGEROUS WEAPON,EVENING,10
2016,Cluster 24,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,5
2016,Cluster 24,ASSAULT W/DANGEROUS WEAPON,DAY,4
2016,Cluster 24,BURGLARY,EVENING,10
2016,Cluster 24,BURGLARY,DAY,8
2016,Cluster 24,BURGLARY,MIDNIGHT,5
2016,Cluster 24,HOMICIDE,MIDNIGHT,2
2016,Cluster 24,MOTOR VEHICLE THEFT,EVENING,24
2016,Cluster 24,MOTOR VEHICLE THEFT,DAY,22
2016,Cluster 24,MOTOR VEHICLE THEFT,MIDNIGHT,8
2016,Cluster 24,ROBBERY,MIDNIGHT,14
2016,Cluster 24,ROBBERY,DAY,6
2016,Cluster 24,ROBBERY,EVENING,6
2016,Cluster 24,SEX ABUSE,MIDNIGHT,3
2016,Cluster 24,SEX ABUSE,DAY,1
2016,Cluster 24,SEX ABUSE,EVENING,1
2016,Cluster 24,THEFT F/AUTO,DAY,79
2016,Cluster 24,THEFT F/AUTO,MIDNIGHT,67
2016,Cluster 24,THEFT F/AUTO,EVENING,52
2016,Cluster 24,THEFT/OTHER,EVENING,65
2016,Cluster 24,THEFT/OTHER,DAY,52
2016,Cluster 24,THEFT/OTHER,MIDNIGHT,17
2016,Cluster 25,ARSON,DAY,1
2016,Cluster 25,ASSAULT W/DANGEROUS WEAPON,EVENING,33
2016,Cluster 25,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,30
2016,Cluster 25,ASSAULT W/DANGEROUS WEAPON,DAY,17
2016,Cluster 25,BURGLARY,EVENING,53
2016,Cluster 25,BURGLARY,DAY,39
2016,Cluster 25,BURGLARY,MIDNIGHT,17
2016,Cluster 25,HOMICIDE,MIDNIGHT,3
2016,Cluster 25,MOTOR VEHICLE THEFT,EVENING,58
2016,Cluster 25,MOTOR VEHICLE THEFT,DAY,56
2016,Cluster 25,MOTOR VEHICLE THEFT,MIDNIGHT,20
2016,Cluster 25,ROBBERY,EVENING,74
2016,Cluster 25,ROBBERY,MIDNIGHT,73
2016,Cluster 25,ROBBERY,DAY,26
2016,Cluster 25,SEX ABUSE,MIDNIGHT,8
2016,Cluster 25,SEX ABUSE,DAY,3
2016,Cluster 25,SEX ABUSE,EVENING,3
2016,Cluster 25,THEFT F/AUTO,DAY,293
2016,Cluster 25,THEFT F/AUTO,EVENING,260
2016,Cluster 25,THEFT F/AUTO,MIDNIGHT,80
2016,Cluster 25,THEFT/OTHER,EVENING,413
2016,Cluster 25,THEFT/OTHER,DAY,317
2016,Cluster 25,THEFT/OTHER,MIDNIGHT,133
2016,Cluster 26,ASSAULT W/DANGEROUS WEAPON,EVENING,29
2016,Cluster 26,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,19
2016,Cluster 26,ASSAULT W/DANGEROUS WEAPON,DAY,12
2016,Cluster 26,BURGLARY,DAY,40
2016,Cluster 26,BURGLARY,EVENING,31
2016,Cluster 26,BURGLARY,MIDNIGHT,13
2016,Cluster 26,HOMICIDE,MIDNIGHT,3
2016,Cluster 26,MOTOR VEHICLE THEFT,DAY,46
2016,Cluster 26,MOTOR VEHICLE THEFT,EVENING,32
2016,Cluster 26,MOTOR VEHICLE THEFT,MIDNIGHT,14
2016,Cluster 26,ROBBERY,EVENING,55
2016,Cluster 26,ROBBERY,MIDNIGHT,51
2016,Cluster 26,ROBBERY,DAY,30
2016,Cluster 26,SEX ABUSE,EVENING,5
2016,Cluster 26,SEX ABUSE,MIDNIGHT,5
2016,Cluster 26,THEFT F/AUTO,DAY,253
2016,Cluster 26,THEFT F/AUTO,EVENING,229
2016,Cluster 26,THEFT F/AUTO,MIDNIGHT,62
2016,Cluster 26,THEFT/OTHER,EVENING,439
2016,Cluster 26,THEFT/OTHER,DAY,329
2016,Cluster 26,THEFT/OTHER,MIDNIGHT,85
2016,Cluster 27,ASSAULT W/DANGEROUS WEAPON,EVENING,5
2016,Cluster 27,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,4
2016,Cluster 27,ASSAULT W/DANGEROUS WEAPON,DAY,3
2016,Cluster 27,BURGLARY,DAY,5
2016,Cluster 27,BURGLARY,EVENING,4
2016,Cluster 27,HOMICIDE,MIDNIGHT,2
2016,Cluster 27,MOTOR VEHICLE THEFT,EVENING,10
2016,Cluster 27,MOTOR VEHICLE THEFT,DAY,8
2016,Cluster 27,MOTOR VEHICLE THEFT,MIDNIGHT,8
2016,Cluster 27,ROBBERY,EVENING,7
2016,Cluster 27,ROBBERY,DAY,6
2016,Cluster 27,ROBBERY,MIDNIGHT,6
2016,Cluster 27,SEX ABUSE,DAY,2
2016,Cluster 27,SEX ABUSE,EVENING,1
2016,Cluster 27,SEX ABUSE,MIDNIGHT,1
2016,Cluster 27,THEFT F/AUTO,EVENING,31
2016,Cluster 27,THEFT F/AUTO,DAY,27
2016,Cluster 27,THEFT F/AUTO,MIDNIGHT,18
2016,Cluster 27,THEFT/OTHER,DAY,86
2016,Cluster 27,THEFT/OTHER,EVENING,78
2016,Cluster 27,THEFT/OTHER,MIDNIGHT,9
2016,Cluster 28,ARSON,EVENING,1
2016,Cluster 28,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,29
2016,Cluster 28,ASSAULT W/DANGEROUS WEAPON,EVENING,17
2016,Cluster 28,ASSAULT W/DANGEROUS WEAPON,DAY,12
2016,Cluster 28,BURGLARY,EVENING,10
2016,Cluster 28,BURGLARY,DAY,8
2016,Cluster 28,BURGLARY,MIDNIGHT,5
2016,Cluster 28,HOMICIDE,MIDNIGHT,5
2016,Cluster 28,MOTOR VEHICLE THEFT,DAY,10
2016,Cluster 28,MOTOR VEHICLE THEFT,EVENING,10
2016,Cluster 28,MOTOR VEHICLE THEFT,MIDNIGHT,8
2016,Cluster 28,ROBBERY,EVENING,31
2016,Cluster 28,ROBBERY,MIDNIGHT,21
2016,Cluster 28,ROBBERY,DAY,14
2016,Cluster 28,SEX ABUSE,MIDNIGHT,4
2016,Cluster 28,SEX ABUSE,EVENING,2
2016,Cluster 28,SEX ABUSE,DAY,1
2016,Cluster 28,THEFT F/AUTO,DAY,49
2016,Cluster 28,THEFT F/AUTO,EVENING,27
2016,Cluster 28,THEFT F/AUTO,MIDNIGHT,17
2016,Cluster 28,THEFT/OTHER,EVENING,78
2016,Cluster 28,THEFT/OTHER,MIDNIGHT,57
2016,Cluster 28,THEFT/OTHER,DAY,51
2016,Cluster 29,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,9
2016,Cluster 29,ASSAULT W/DANGEROUS WEAPON,EVENING,6
2016,Cluster 29,ASSAULT W/DANGEROUS WEAPON,DAY,3
2016,Cluster 29,BURGLARY,DAY,2
2016,Cluster 29,BURGLARY,EVENING,2
2016,Cluster 29,BURGLARY,MIDNIGHT,1
2016,Cluster 29,HOMICIDE,MIDNIGHT,2
2016,Cluster 29,MOTOR VEHICLE THEFT,DAY,11
2016,Cluster 29,MOTOR VEHICLE THEFT,EVENING,5
2016,Cluster 29,MOTOR VEHICLE THEFT,MIDNIGHT,3
2016,Cluster 29,ROBBERY,EVENING,8
2016,Cluster 29,ROBBERY,MIDNIGHT,5
2016,Cluster 29,ROBBERY,DAY,1
2016,Cluster 29,SEX ABUSE,MIDNIGHT,1
2016,Cluster 29,THEFT F/AUTO,DAY,7
2016,Cluster 29,THEFT F/AUTO,EVENING,3
2016,Cluster 29,THEFT F/AUTO,MIDNIGHT,3
2016,Cluster 29,THEFT/OTHER,EVENING,15
2016,Cluster 29,THEFT/OTHER,MIDNIGHT,3
2016,Cluster 29,THEFT/OTHER,DAY,1
2016,Cluster 3,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,20
2016,Cluster 3,ASSAULT W/DANGEROUS WEAPON,EVENING,13
2016,Cluster 3,ASSAULT W/DANGEROUS WEAPON,DAY,9
2016,Cluster 3,BURGLARY,DAY,23
2016,Cluster 3,BURGLARY,EVENING,23
2016,Cluster 3,BURGLARY,MIDNIGHT,15
2016,Cluster 3,HOMICIDE,MIDNIGHT,1
2016,Cluster 3,MOTOR VEHICLE THEFT,EVENING,32
2016,Cluster 3,MOTOR VEHICLE THEFT,DAY,29
2016,Cluster 3,MOTOR VEHICLE THEFT,MIDNIGHT,25
2016,Cluster 3,ROBBERY,MIDNIGHT,57
2016,Cluster 3,ROBBERY,EVENING,37
2016,Cluster 3,ROBBERY,DAY,7
2016,Cluster 3,SEX ABUSE,EVENING,5
2016,Cluster 3,SEX ABUSE,MIDNIGHT,3
2016,Cluster 3,SEX ABUSE,DAY,2
2016,Cluster 3,THEFT F/AUTO,EVENING,494
2016,Cluster 3,THEFT F/AUTO,MIDNIGHT,300
2016,Cluster 3,THEFT F/AUTO,DAY,262
2016,Cluster 3,THEFT/OTHER,EVENING,211
2016,Cluster 3,THEFT/OTHER,DAY,186
2016,Cluster 3,THEFT/OTHER,MIDNIGHT,118
2016,Cluster 30,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,26
2016,Cluster 30,ASSAULT W/DANGEROUS WEAPON,EVENING,22
2016,Cluster 30,ASSAULT W/DANGEROUS WEAPON,DAY,14
2016,Cluster 30,BURGLARY,EVENING,16
2016,Cluster 30,BURGLARY,DAY,5
2016,Cluster 30,BURGLARY,MIDNIGHT,4
2016,Cluster 30,HOMICIDE,MIDNIGHT,5
2016,Cluster 30,MOTOR VEHICLE THEFT,DAY,36
2016,Cluster 30,MOTOR VEHICLE THEFT,EVENING,31
2016,Cluster 30,MOTOR VEHICLE THEFT,MIDNIGHT,11
2016,Cluster 30,ROBBERY,EVENING,35
2016,Cluster 30,ROBBERY,MIDNIGHT,23
2016,Cluster 30,ROBBERY,DAY,10
2016,Cluster 30,SEX ABUSE,EVENING,4
2016,Cluster 30,SEX ABUSE,DAY,2
2016,Cluster 30,SEX ABUSE,MIDNIGHT,2
2016,Cluster 30,THEFT F/AUTO,DAY,40
2016,Cluster 30,THEFT F/AUTO,EVENING,30
2016,Cluster 30,THEFT F/AUTO,MIDNIGHT,9
2016,Cluster 30,THEFT/OTHER,EVENING,101
2016,Cluster 30,THEFT/OTHER,MIDNIGHT,70
2016,Cluster 30,THEFT/OTHER,DAY,46
2016,Cluster 31,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,52
2016,Cluster 31,ASSAULT W/DANGEROUS WEAPON,EVENING,38
2016,Cluster 31,ASSAULT W/DANGEROUS WEAPON,DAY,15
2016,Cluster 31,BURGLARY,DAY,19
2016,Cluster 31,BURGLARY,EVENING,18
2016,Cluster 31,BURGLARY,MIDNIGHT,17
2016,Cluster 31,HOMICIDE,MIDNIGHT,13
2016,Cluster 31,MOTOR VEHICLE THEFT,DAY,54
2016,Cluster 31,MOTOR VEHICLE THEFT,EVENING,49
2016,Cluster 31,MOTOR VEHICLE THEFT,MIDNIGHT,34
2016,Cluster 31,ROBBERY,MIDNIGHT,47
2016,Cluster 31,ROBBERY,EVENING,41
2016,Cluster 31,ROBBERY,DAY,36
2016,Cluster 31,SEX ABUSE,DAY,5
2016,Cluster 31,SEX ABUSE,EVENING,4
2016,Cluster 31,SEX ABUSE,MIDNIGHT,1
2016,Cluster 31,THEFT F/AUTO,DAY,112
2016,Cluster 31,THEFT F/AUTO,EVENING,70
2016,Cluster 31,THEFT F/AUTO,MIDNIGHT,30
2016,Cluster 31,THEFT/OTHER,EVENING,119
2016,Cluster 31,THEFT/OTHER,MIDNIGHT,62
2016,Cluster 31,THEFT/OTHER,DAY,55
2016,Cluster 32,ASSAULT W/DANGEROUS WEAPON,EVENING,33
2016,Cluster 32,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,24
2016,Cluster 32,ASSAULT W/DANGEROUS WEAPON,DAY,23
2016,Cluster 32,BURGLARY,EVENING,38
2016,Cluster 32,BURGLARY,MIDNIGHT,36
2016,Cluster 32,BURGLARY,DAY,20
2016,Cluster 32,HOMICIDE,MIDNIGHT,7
2016,Cluster 32,MOTOR VEHICLE THEFT,EVENING,43
2016,Cluster 32,MOTOR VEHICLE THEFT,DAY,38
2016,Cluster 32,MOTOR VEHICLE THEFT,MIDNIGHT,29
2016,Cluster 32,ROBBERY,EVENING,52
2016,Cluster 32,ROBBERY,MIDNIGHT,43
2016,Cluster 32,ROBBERY,DAY,27
2016,Cluster 32,SEX ABUSE,MIDNIGHT,6
2016,Cluster 32,SEX ABUSE,DAY,3
2016,Cluster 32,SEX ABUSE,EVENING,3
2016,Cluster 32,THEFT F/AUTO,DAY,55
2016,Cluster 32,THEFT F/AUTO,EVENING,42
2016,Cluster 32,THEFT F/AUTO,MIDNIGHT,20
2016,Cluster 32,THEFT/OTHER,EVENING,167
2016,Cluster 32,THEFT/OTHER,DAY,118
2016,Cluster 32,THEFT/OTHER,MIDNIGHT,57
2016,Cluster 33,ARSON,DAY,1
2016,Cluster 33,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,52
2016,Cluster 33,ASSAULT W/DANGEROUS WEAPON,EVENING,42
2016,Cluster 33,ASSAULT W/DANGEROUS WEAPON,DAY,16
2016,Cluster 33,BURGLARY,EVENING,61
2016,Cluster 33,BURGLARY,DAY,25
2016,Cluster 33,BURGLARY,MIDNIGHT,21
2016,Cluster 33,HOMICIDE,MIDNIGHT,9
2016,Cluster 33,MOTOR VEHICLE THEFT,DAY,67
2016,Cluster 33,MOTOR VEHICLE THEFT,EVENING,42
2016,Cluster 33,MOTOR VEHICLE THEFT,MIDNIGHT,27
2016,Cluster 33,ROBBERY,EVENING,50
2016,Cluster 33,ROBBERY,MIDNIGHT,41
2016,Cluster 33,ROBBERY,DAY,25
2016,Cluster 33,SEX ABUSE,EVENING,4
2016,Cluster 33,SEX ABUSE,DAY,3
2016,Cluster 33,SEX ABUSE,MIDNIGHT,2
2016,Cluster 33,THEFT F/AUTO,DAY,110
2016,Cluster 33,THEFT F/AUTO,EVENING,71
2016,Cluster 33,THEFT F/AUTO,MIDNIGHT,32
2016,Cluster 33,THEFT/OTHER,EVENING,121
2016,Cluster 33,THEFT/OTHER,DAY,65
2016,Cluster 33,THEFT/OTHER,MIDNIGHT,45
2016,Cluster 34,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,44
2016,Cluster 34,ASSAULT W/DANGEROUS WEAPON,EVENING,26
2016,Cluster 34,ASSAULT W/DANGEROUS WEAPON,DAY,22
2016,Cluster 34,BURGLARY,DAY,25
2016,Cluster 34,BURGLARY,EVENING,18
2016,Cluster 34,BURGLARY,MIDNIGHT,12
2016,Cluster 34,HOMICIDE,MIDNIGHT,5
2016,Cluster 34,MOTOR VEHICLE THEFT,DAY,51
2016,Cluster 34,MOTOR VEHICLE THEFT,EVENING,41
2016,Cluster 34,MOTOR VEHICLE THEFT,MIDNIGHT,20
2016,Cluster 34,ROBBERY,EVENING,53
2016,Cluster 34,ROBBERY,MIDNIGHT,25
2016,Cluster 34,ROBBERY,DAY,19
2016,Cluster 34,SEX ABUSE,EVENING,5
2016,Cluster 34,SEX ABUSE,DAY,3
2016,Cluster 34,SEX ABUSE,MIDNIGHT,3
2016,Cluster 34,THEFT F/AUTO,DAY,114
2016,Cluster 34,THEFT F/AUTO,EVENING,71
2016,Cluster 34,THEFT F/AUTO,MIDNIGHT,26
2016,Cluster 34,THEFT/OTHER,EVENING,135
2016,Cluster 34,THEFT/OTHER,DAY,73
2016,Cluster 34,THEFT/OTHER,MIDNIGHT,55
2016,Cluster 35,ASSAULT W/DANGEROUS WEAPON,EVENING,10
2016,Cluster 35,ASSAULT W/DANGEROUS WEAPON,MIDNIGHT,9
2016,Cluster 35,ASSAULT W/DANGEROUS WEAPON,DAY,5
2016,Cluster 35,BURGLARY,EVENING,15
2016,Cluster 35,BURGLARY,DAY,4
2016,Cluster 35,BURGLARY,MIDNIGHT,2
2016,Cluster 35,HOMICIDE,MIDNIGHT,2
2016,Cluster 35,MOTOR VEHICLE THEFT,DAY,22
2016,Cluster 35,MOTOR VEHICLE THEFT,EVENING,11
2016,Cluster 35,MOTOR VEHICLE THEFT,MIDNIGHT,7
2016,Cluster 35,ROBBERY,MIDNIGHT,13
2016,Cluster 35,ROBBERY,EVENING,12
2016,Cluster 35,ROBBERY,DAY,7
2016,Cluster 35,SEX ABUSE,EVENING,2
2016,Cluster 35,SEX ABUSE,MIDNIGHT,1
2016,Cluster 35,THEFT F/AUTO,DAY,41
2016,Cluster 35,THEFT F/AUTO,EVENING,24
2016,Cluster 35,THEFT F/AUTO,MIDNIGHT,15
2016,Cluster 35,THEFT/OTHER,EVENING,76
