,Year,Neighborhood Cluster,Offense,Neighborhoods,Median Price,Number of Crimes
2316,2015,Cluster 21,Sex Abuse,"Edgewood, Bloomingdale, Truxton Circle, Eckington",679000,15
2317,2015,Cluster 21,Theft f/Auto,"Edgewood, Bloomingdale, Truxton Circle, Eckington",679000,384
2318,2015,Cluster 21,Theft/Other,"Edgewood, Bloomingdale, Truxton Circle, Eckington",679000,451
2319,2015,Cluster 22,Assault w/Dangerous Weapon,"Brookland, Brentwood, Langdon",599000,71
2320,2015,Cluster 22,Burglary,"Brookland, Brentwood, Langdon",599000,126
2321,2015,Cluster 22,Homicide,"Brookland, Brentwood, Langdon",599000,6
2322,2015,Cluster 22,Motor Vehicle Theft,"Brookland, Brentwood, Langdon",599000,106
2323,2015,Cluster 22,Robbery,"Brookland, Brentwood, Langdon",599000,134
2324,2015,Cluster 22,Sex Abuse,"Brookland, Brentwood, Langdon",599000,8
2325,2015,Cluster 22,Theft f/Auto,"Brookland, Brentwood, Langdon",599000,427
2326,2015,Cluster 22,Theft/Other,"Brookland, Brentwood, Langdon",599000,505
2327,2015,Cluster 23,Arson,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,2
2328,2015,Cluster 23,Assault w/Dangerous Weapon,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,166
2329,2015,Cluster 23,Burglary,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,152
2330,2015,Cluster 23,Homicide,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,16
2331,2015,Cluster 23,Motor Vehicle Theft,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,117
2332,2015,Cluster 23,Robbery,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,159
2333,2015,Cluster 23,Sex Abuse,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,18
2334,2015,Cluster 23,Theft f/Auto,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,285
2335,2015,Cluster 23,Theft/Other,"Ivy City, Arboretum, Trinidad, Carver Langston",466250,476
2336,2015,Cluster 24,Assault w/Dangerous Weapon,"Woodridge, Fort Lincoln, Gateway",530570,18
2337,2015,Cluster 24,Burglary,"Woodridge, Fort Lincoln, Gateway",530570,46
2338,2015,Cluster 24,Motor Vehicle Theft,"Woodridge, Fort Lincoln, Gateway",530570,41
2339,2015,Cluster 24,Robbery,"Woodridge, Fort Lincoln, Gateway",530570,26
2340,2015,Cluster 24,Sex Abuse,"Woodridge, Fort Lincoln, Gateway",530570,4
2341,2015,Cluster 24,Theft f/Auto,"Woodridge, Fort Lincoln, Gateway",530570,211
2342,2015,Cluster 24,Theft/Other,"Woodridge, Fort Lincoln, Gateway",530570,153
2343,2015,Cluster 25,Assault w/Dangerous Weapon,"Union Station, Stanton Park, Kingman Park",688107,106
2344,2015,Cluster 25,Burglary,"Union Station, Stanton Park, Kingman Park",688107,124
2345,2015,Cluster 25,Homicide,"Union Station, Stanton Park, Kingman Park",688107,6
2346,2015,Cluster 25,Motor Vehicle Theft,"Union Station, Stanton Park, Kingman Park",688107,177
2347,2015,Cluster 25,Robbery,"Union Station, Stanton Park, Kingman Park",688107,207
2348,2015,Cluster 25,Sex Abuse,"Union Station, Stanton Park, Kingman Park",688107,12
2349,2015,Cluster 25,Theft f/Auto,"Union Station, Stanton Park, Kingman Park",688107,666
2350,2015,Cluster 25,Theft/Other,"Union Station, Stanton Park, Kingman Park",688107,757
2351,2015,Cluster 26,Assault w/Dangerous Weapon,"Capitol Hill, Lincoln Park",750000,58
2352,2015,Cluster 26,Burglary,"Capitol Hill, Lincoln Park",750000,93
2353,2015,Cluster 26,Motor Vehicle Theft,"Capitol Hill, Lincoln Park",750000,142
2354,2015,Cluster 26,Robbery,"Capitol Hill, Lincoln Park",750000,148
2355,2015,Cluster 26,Sex Abuse,"Capitol Hill, Lincoln Park",750000,15
2356,2015,Cluster 26,Theft f/Auto,"Capitol Hill, Lincoln Park",750000,623
2357,2015,Cluster 26,Theft/Other,"Capitol Hill, Lincoln Park",750000,766
2358,2015,Cluster 27,Assault w/Dangerous Weapon,"Near Southeast, Navy Yard",965000,7
2359,2015,Cluster 27,Burglary,"Near Southeast, Navy Yard",965000,5
2360,2015,Cluster 27,Motor Vehicle Theft,"Near Southeast, Navy Yard",965000,4
2361,2015,Cluster 27,Robbery,"Near Southeast, Navy Yard",965000,16
2362,2015,Cluster 27,Sex Abuse,"Near Southeast, Navy Yard",965000,1
2363,2015,Cluster 27,Theft f/Auto,"Near Southeast, Navy Yard",965000,82
2364,2015,Cluster 27,Theft/Other,"Near Southeast, Navy Yard",965000,135
2365,2015,Cluster 28,Assault w/Dangerous Weapon,Historic Anacostia,365000,53
2366,2015,Cluster 28,Burglary,Historic Anacostia,365000,47
2367,2015,Cluster 28,Homicide,Historic Anacostia,365000,6
2368,2015,Cluster 28,Motor Vehicle Theft,Historic Anacostia,365000,54
2369,2015,Cluster 28,Robbery,Historic Anacostia,365000,52
2370,2015,Cluster 28,Sex Abuse,Historic Anacostia,365000,8
2371,2015,Cluster 28,Theft f/Auto,Historic Anacostia,365000,66
2372,2015,Cluster 28,Theft/Other,Historic Anacostia,365000,152
2373,2015,Cluster 29,Assault w/Dangerous Weapon,"Eastland Gardens, Kenilworth",368000,12
2374,2015,Cluster 29,Burglary,"Eastland Gardens, Kenilworth",368000,7
2375,2015,Cluster 29,Homicide,"Eastland Gardens, Kenilworth",368000,2
2376,2015,Cluster 29,Motor Vehicle Theft,"Eastland Gardens, Kenilworth",368000,20
2377,2015,Cluster 29,Robbery,"Eastland Gardens, Kenilworth",368000,9
2378,2015,Cluster 29,Theft f/Auto,"Eastland Gardens, Kenilworth",368000,14
2379,2015,Cluster 29,Theft/Other,"Eastland Gardens, Kenilworth",368000,17
2380,2015,Cluster 30,Assault w/Dangerous Weapon,"Mayfair, Hillbrook, Mahaning Heights",313500,67
2381,2015,Cluster 30,Burglary,"Mayfair, Hillbrook, Mahaning Heights",313500,50
2382,2015,Cluster 30,Homicide,"Mayfair, Hillbrook, Mahaning Heights",313500,2
2383,2015,Cluster 30,Motor Vehicle Theft,"Mayfair, Hillbrook, Mahaning Heights",313500,46
2384,2015,Cluster 30,Robbery,"Mayfair, Hillbrook, Mahaning Heights",313500,60
2385,2015,Cluster 30,Sex Abuse,"Mayfair, Hillbrook, Mahaning Heights",313500,9
2386,2015,Cluster 30,Theft f/Auto,"Mayfair, Hillbrook, Mahaning Heights",313500,77
2387,2015,Cluster 30,Theft/Other,"Mayfair, Hillbrook, Mahaning Heights",313500,163
2388,2015,Cluster 31,Arson,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,2
2389,2015,Cluster 31,Assault w/Dangerous Weapon,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,153
2390,2015,Cluster 31,Burglary,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,87
2391,2015,Cluster 31,Homicide,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,9
2392,2015,Cluster 31,Motor Vehicle Theft,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,149
2393,2015,Cluster 31,Robbery,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,137
2394,2015,Cluster 31,Sex Abuse,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,12
2395,2015,Cluster 31,Theft f/Auto,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,229
2396,2015,Cluster 31,Theft/Other,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",275000,233
2397,2015,Cluster 32,Assault w/Dangerous Weapon,"River Terrace, Benning, Greenway, Dupont Park",258500,117
2398,2015,Cluster 32,Burglary,"River Terrace, Benning, Greenway, Dupont Park",258500,96
2399,2015,Cluster 32,Homicide,"River Terrace, Benning, Greenway, Dupont Park",258500,6
2400,2015,Cluster 32,Motor Vehicle Theft,"River Terrace, Benning, Greenway, Dupont Park",258500,111
2401,2015,Cluster 32,Robbery,"River Terrace, Benning, Greenway, Dupont Park",258500,120
2402,2015,Cluster 32,Sex Abuse,"River Terrace, Benning, Greenway, Dupont Park",258500,9
2403,2015,Cluster 32,Theft f/Auto,"River Terrace, Benning, Greenway, Dupont Park",258500,146
2404,2015,Cluster 32,Theft/Other,"River Terrace, Benning, Greenway, Dupont Park",258500,364
2405,2015,Cluster 33,Arson,"Capitol View, Marshall Heights, Benning Heights",265000,1
2406,2015,Cluster 33,Assault w/Dangerous Weapon,"Capitol View, Marshall Heights, Benning Heights",265000,147
2407,2015,Cluster 33,Burglary,"Capitol View, Marshall Heights, Benning Heights",265000,102
2408,2015,Cluster 33,Homicide,"Capitol View, Marshall Heights, Benning Heights",265000,10
2409,2015,Cluster 33,Motor Vehicle Theft,"Capitol View, Marshall Heights, Benning Heights",265000,149
2410,2015,Cluster 33,Robbery,"Capitol View, Marshall Heights, Benning Heights",265000,136
2411,2015,Cluster 33,Sex Abuse,"Capitol View, Marshall Heights, Benning Heights",265000,9
2412,2015,Cluster 33,Theft f/Auto,"Capitol View, Marshall Heights, Benning Heights",265000,211
2413,2015,Cluster 33,Theft/Other,"Capitol View, Marshall Heights, Benning Heights",265000,228
2414,2015,Cluster 34,Arson,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,2
2415,2015,Cluster 34,Assault w/Dangerous Weapon,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,106
2416,2015,Cluster 34,Burglary,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,74
2417,2015,Cluster 34,Homicide,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,4
2418,2015,Cluster 34,Motor Vehicle Theft,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,123
2419,2015,Cluster 34,Robbery,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,87
2420,2015,Cluster 34,Sex Abuse,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,11
2421,2015,Cluster 34,Theft f/Auto,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,247
2422,2015,Cluster 34,Theft/Other,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",300000,225
2423,2015,Cluster 35,Assault w/Dangerous Weapon,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,20
2424,2015,Cluster 35,Burglary,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,27
2425,2015,Cluster 35,Homicide,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,1
2426,2015,Cluster 35,Motor Vehicle Theft,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,43
2427,2015,Cluster 35,Robbery,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,29
2428,2015,Cluster 35,Sex Abuse,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,1
2429,2015,Cluster 35,Theft f/Auto,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,90
2430,2015,Cluster 35,Theft/Other,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",472000,126
2431,2015,Cluster 36,Arson,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,1
2432,2015,Cluster 36,Assault w/Dangerous Weapon,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,60
2433,2015,Cluster 36,Burglary,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,35
2434,2015,Cluster 36,Homicide,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,12
2435,2015,Cluster 36,Motor Vehicle Theft,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,37
2436,2015,Cluster 36,Robbery,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,50
2437,2015,Cluster 36,Sex Abuse,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,4
2438,2015,Cluster 36,Theft f/Auto,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,60
2439,2015,Cluster 36,Theft/Other,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",265000,104
2440,2015,Cluster 37,Assault w/Dangerous Weapon,"Sheridan, Barry Farm, Buena Vista",255000,82
2441,2015,Cluster 37,Burglary,"Sheridan, Barry Farm, Buena Vista",255000,88
2442,2015,Cluster 37,Homicide,"Sheridan, Barry Farm, Buena Vista",255000,6
2443,2015,Cluster 37,Motor Vehicle Theft,"Sheridan, Barry Farm, Buena Vista",255000,88
2444,2015,Cluster 37,Robbery,"Sheridan, Barry Farm, Buena Vista",255000,66
2445,2015,Cluster 37,Sex Abuse,"Sheridan, Barry Farm, Buena Vista",255000,7
2446,2015,Cluster 37,Theft f/Auto,"Sheridan, Barry Farm, Buena Vista",255000,71
2447,2015,Cluster 37,Theft/Other,"Sheridan, Barry Farm, Buena Vista",255000,128
2448,2015,Cluster 38,Arson,"Douglas, Shipley Terrace",259750,2
2449,2015,Cluster 38,Assault w/Dangerous Weapon,"Douglas, Shipley Terrace",259750,106
2450,2015,Cluster 38,Burglary,"Douglas, Shipley Terrace",259750,81
2451,2015,Cluster 38,Homicide,"Douglas, Shipley Terrace",259750,11
2452,2015,Cluster 38,Motor Vehicle Theft,"Douglas, Shipley Terrace",259750,112
2453,2015,Cluster 38,Robbery,"Douglas, Shipley Terrace",259750,101
2454,2015,Cluster 38,Sex Abuse,"Douglas, Shipley Terrace",259750,9
2455,2015,Cluster 38,Theft f/Auto,"Douglas, Shipley Terrace",259750,111
2456,2015,Cluster 38,Theft/Other,"Douglas, Shipley Terrace",259750,179
2457,2015,Cluster 39,Arson,"Congress Heights, Bellevue, Washington Highlands",279999,3
2458,2015,Cluster 39,Assault w/Dangerous Weapon,"Congress Heights, Bellevue, Washington Highlands",279999,224
2459,2015,Cluster 39,Burglary,"Congress Heights, Bellevue, Washington Highlands",279999,139
2460,2015,Cluster 39,Homicide,"Congress Heights, Bellevue, Washington Highlands",279999,16
2461,2015,Cluster 39,Motor Vehicle Theft,"Congress Heights, Bellevue, Washington Highlands",279999,179
2462,2015,Cluster 39,Robbery,"Congress Heights, Bellevue, Washington Highlands",279999,199
2463,2015,Cluster 39,Sex Abuse,"Congress Heights, Bellevue, Washington Highlands",279999,21
2464,2015,Cluster 39,Theft f/Auto,"Congress Heights, Bellevue, Washington Highlands",279999,251
2465,2015,Cluster 39,Theft/Other,"Congress Heights, Bellevue, Washington Highlands",279999,384
2466,2016,Cluster 01,Assault w/Dangerous Weapon,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,29
2467,2016,Cluster 01,Burglary,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,64
2468,2016,Cluster 01,Homicide,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,2
2469,2016,Cluster 01,Motor Vehicle Theft,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,47
2470,2016,Cluster 01,Robbery,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,48
2471,2016,Cluster 01,Sex Abuse,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,8
2472,2016,Cluster 01,Theft f/Auto,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,355
2473,2016,Cluster 01,Theft/Other,"Kalorama Heights, Adams Morgan, Lanier Heights",1930000,355
2474,2016,Cluster 02,Assault w/Dangerous Weapon,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,118
2475,2016,Cluster 02,Burglary,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,118
2476,2016,Cluster 02,Homicide,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,4
2477,2016,Cluster 02,Motor Vehicle Theft,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,130
2478,2016,Cluster 02,Robbery,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,239
2479,2016,Cluster 02,Sex Abuse,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,23
2480,2016,Cluster 02,Theft f/Auto,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,1187
2481,2016,Cluster 02,Theft/Other,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",760000,1090
2482,2016,Cluster 03,Assault w/Dangerous Weapon,"Howard University, Le Droit Park, Cardozo/Shaw",860000,42
2483,2016,Cluster 03,Burglary,"Howard University, Le Droit Park, Cardozo/Shaw",860000,61
2484,2016,Cluster 03,Homicide,"Howard University, Le Droit Park, Cardozo/Shaw",860000,1
2485,2016,Cluster 03,Motor Vehicle Theft,"Howard University, Le Droit Park, Cardozo/Shaw",860000,86
2486,2016,Cluster 03,Robbery,"Howard University, Le Droit Park, Cardozo/Shaw",860000,101
2487,2016,Cluster 03,Sex Abuse,"Howard University, Le Droit Park, Cardozo/Shaw",860000,10
2488,2016,Cluster 03,Theft f/Auto,"Howard University, Le Droit Park, Cardozo/Shaw",860000,1056
2489,2016,Cluster 03,Theft/Other,"Howard University, Le Droit Park, Cardozo/Shaw",860000,515
2490,2016,Cluster 04,Assault w/Dangerous Weapon,"Georgetown, Burleith/Hillandale",1295000,13
2491,2016,Cluster 04,Burglary,"Georgetown, Burleith/Hillandale",1295000,46
2492,2016,Cluster 04,Homicide,"Georgetown, Burleith/Hillandale",1295000,1
2493,2016,Cluster 04,Motor Vehicle Theft,"Georgetown, Burleith/Hillandale",1295000,33
2494,2016,Cluster 04,Robbery,"Georgetown, Burleith/Hillandale",1295000,28
2495,2016,Cluster 04,Sex Abuse,"Georgetown, Burleith/Hillandale",1295000,10
2496,2016,Cluster 04,Theft f/Auto,"Georgetown, Burleith/Hillandale",1295000,183
2497,2016,Cluster 04,Theft/Other,"Georgetown, Burleith/Hillandale",1295000,691
2498,2016,Cluster 05,Assault w/Dangerous Weapon,"West End, Foggy Bottom, GWU",797500,19
2499,2016,Cluster 05,Burglary,"West End, Foggy Bottom, GWU",797500,27
2500,2016,Cluster 05,Homicide,"West End, Foggy Bottom, GWU",797500,1
2501,2016,Cluster 05,Motor Vehicle Theft,"West End, Foggy Bottom, GWU",797500,18
2502,2016,Cluster 05,Robbery,"West End, Foggy Bottom, GWU",797500,23
2503,2016,Cluster 05,Sex Abuse,"West End, Foggy Bottom, GWU",797500,7
2504,2016,Cluster 05,Theft f/Auto,"West End, Foggy Bottom, GWU",797500,139
2505,2016,Cluster 05,Theft/Other,"West End, Foggy Bottom, GWU",797500,405
2506,2016,Cluster 06,Assault w/Dangerous Weapon,"Dupont Circle, Connecticut Avenue/K Street",1210000,65
2507,2016,Cluster 06,Burglary,"Dupont Circle, Connecticut Avenue/K Street",1210000,112
2508,2016,Cluster 06,Homicide,"Dupont Circle, Connecticut Avenue/K Street",1210000,1
2509,2016,Cluster 06,Motor Vehicle Theft,"Dupont Circle, Connecticut Avenue/K Street",1210000,78
2510,2016,Cluster 06,Robbery,"Dupont Circle, Connecticut Avenue/K Street",1210000,67
2511,2016,Cluster 06,Sex Abuse,"Dupont Circle, Connecticut Avenue/K Street",1210000,10
2512,2016,Cluster 06,Theft f/Auto,"Dupont Circle, Connecticut Avenue/K Street",1210000,848
2513,2016,Cluster 06,Theft/Other,"Dupont Circle, Connecticut Avenue/K Street",1210000,960
2514,2016,Cluster 07,Assault w/Dangerous Weapon,"Shaw, Logan Circle",890001,26
2515,2016,Cluster 07,Burglary,"Shaw, Logan Circle",890001,81
2516,2016,Cluster 07,Homicide,"Shaw, Logan Circle",890001,2
2517,2016,Cluster 07,Motor Vehicle Theft,"Shaw, Logan Circle",890001,56
2518,2016,Cluster 07,Robbery,"Shaw, Logan Circle",890001,86
2519,2016,Cluster 07,Sex Abuse,"Shaw, Logan Circle",890001,8
2520,2016,Cluster 07,Theft f/Auto,"Shaw, Logan Circle",890001,847
2521,2016,Cluster 07,Theft/Other,"Shaw, Logan Circle",890001,415
2522,2016,Cluster 08,Assault w/Dangerous Weapon,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,97
2523,2016,Cluster 08,Burglary,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,56
2524,2016,Cluster 08,Homicide,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,3
2525,2016,Cluster 08,Motor Vehicle Theft,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,110
2526,2016,Cluster 08,Robbery,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,139
2527,2016,Cluster 08,Sex Abuse,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,28
2528,2016,Cluster 08,Theft f/Auto,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,983
2529,2016,Cluster 08,Theft/Other,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",785000,1675
2530,2016,Cluster 09,Arson,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",880500,1
2531,2016,Cluster 09,Assault w/Dangerous Weapon,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",880500,46
2532,2016,Cluster 09,Burglary,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",880500,20
